camada 1
neuronio;b;w_0;w_1;w_2;w_3;w_4;w_5;w_6;w_7;w_8;w_9;w_10;w_11;w_12;w_13;w_14;w_15;w_16;w_17;w_18;w_19;w_20;w_21;w_22;w_23;w_24;w_25;w_26;w_27;w_28;w_29;w_30;w_31;w_32;w_33
0;-0.13605322;0.14270109;-0.2941065;0.08899926;-0.41442066;-0.18643849;-0.02483036;0.074786596;-0.17407393;0.026124667;-0.10908095;0.037670586;-0.15212128;-0.009869163;-0.0947369;-0.07722305;0.11561867;0.111455485;0.15615864;-0.09539999;-0.036582585;0.12223895;-0.14826095;0.33338007;0.07709863;-0.19053465;0.06293382;0.015687054;-0.073781654;-0.063398324;0.26021817;0.08857194;-0.11268543;0.20569801;0.30233306
1;-0.01254005;-0.051327888;0.01372394;0.13846092;-0.045377508;0.099450454;-0.17398871;0.19165508;0.21537328;-0.06567;-0.09451536;-0.025877858;0.040951367;0.2713571;0.014332898;0.4821727;0.21212234;0.09465481;0.19437511;0.2757283;0.0060891774;0.60288507;0.2977963;-0.03818854;0.21662384;0.049984105;-0.057398215;-0.3735172;-0.31380707;-0.2870461;0.0946248;0.3803159;-0.2369067;0.4802689;0.035350844
2;0.041220974;0.10549755;-0.021754932;0.33356375;-0.2371026;0.202409;0.08658134;-0.11364408;-0.22402784;0.24041462;0.045470297;0.045156784;-0.18069132;0.39314023;0.3118673;0.6259088;0.027565265;-0.68276083;-0.5314367;-0.08547318;0.30224612;0.65689296;-0.20199196;0.17738104;-0.043761756;-0.18791877;-0.004478852;0.25159281;0.30396503;0.0015768082;-0.29322737;-0.18101428;-0.046760198;-0.019364556;0.049572613
3;-0.05313957;-0.14184518;-0.29425237;-0.0045054136;0.23807281;0.24737722;0.088365704;0.117318295;0.04374433;0.19927683;-0.0438168;-0.08135027;-0.21715;-0.33766404;-0.13529006;-0.13574943;-0.0978279;0.17162018;-0.19665034;-0.05674073;0.19225217;0.18091197;0.17692779;0.24034052;0.14835264;-0.26851133;0.013179827;0.0734158;0.10362283;-0.076663435;-0.059701454;0.06378253;-0.021153273;0.17278472;0.29087985
4;0.15151167;0.06779598;0.2950889;-0.100151986;0.4054988;0.048542544;0.09977059;-0.3450486;0.11187422;-0.072974354;-0.29101753;-0.28793523;0.07037125;0.11590344;0.110111184;-0.29303735;0.067722335;0.059431504;-0.20789471;-0.12300275;0.45960838;0.121497974;-0.30214167;0.29501823;0.14965555;-0.13169138;0.035066538;0.09205094;-0.083600394;-0.18243031;0.07961382;0.041175313;-0.21323164;-0.30325416;-0.33182287
5;-0.035891343;0.070066236;-0.10573268;0.28522843;0.16767521;-0.36503604;0.20246725;-0.033990573;-0.24416217;-0.13485874;-0.1024451;-0.052969605;0.2316873;-0.2735562;0.110605754;-0.32779995;0.2990138;0.04500319;0.40083852;-0.0026316643;-0.18542653;0.22681881;0.2976308;-0.016443996;-0.16283762;0.12753995;0.04949246;0.17615038;-0.17869774;0.07480198;-0.26413023;0.12154723;0.051080834;0.30692932;-0.2912335
6;-0.4502863;0.22536606;-0.18677786;0.024370564;-0.7533895;-0.20794758;-0.64355415;0.051883437;-0.14910643;0.20549813;-0.12882249;-0.11127196;-0.3480584;0.05020501;0.16387457;0.12977777;-0.16815865;0.05394911;0.048842296;-0.07794483;-0.7497174;-0.017046852;0.06385574;-0.2592763;-0.41653183;0.024646325;-0.17781532;0.37229362;-0.3844622;0.21432146;0.28577504;0.35716814;0.23417456;-0.05570675;-0.18777071
7;0.034121796;0.3690689;-0.07602769;-0.22816396;-0.04957455;-0.15726934;0.25896093;-0.4609964;-0.42902875;0.17308699;-0.17413488;-0.14417583;0.15700671;-0.20447075;-0.18108226;1.0083312;0.2139122;-0.759708;0.019264512;-0.14723492;0.020795165;-0.48389253;-0.53973436;0.24502197;-0.39362916;0.04829852;0.0014753363;-0.07034627;0.20722273;0.018514594;-0.092720136;-0.005138995;0.36121416;-0.09636574;0.46872306
8;-0.029870784;-0.080692686;0.060047;0.056931753;0.060370576;-0.29162788;-0.276484;0.009983781;-0.11152785;-0.23854493;0.04466929;0.09244495;0.09501559;0.08338416;0.12721662;0.34127817;-0.2711987;0.07690812;-0.036133412;0.0033486187;-0.31276673;0.07038728;0.39417097;-0.015124119;-0.16900261;-0.17642745;0.093716465;0.11349512;0.0114905145;-0.1006067;-0.2558936;-0.2670988;-0.021158382;0.08633922;0.2132138
9;0.33610588;0.21952647;0.1921288;0.0136418445;0.21032518;-0.118326515;0.43014002;0.023333507;0.2275394;-0.5645672;-0.032260776;0.015735246;0.39554718;-0.47050914;0.073914565;-0.27588215;0.28818122;-0.010007185;0.25167197;0.21660179;0.5740016;-0.021379465;-0.13326454;0.1333827;-0.010917171;0.11733556;0.12662898;0.20794287;0.28388196;-0.048171107;0.17002076;-0.30473286;0.25468287;-0.371572;-0.17851564
10;0.029294876;-0.05098791;0.26756212;0.27319947;-0.26650798;-0.1824157;-0.25508788;0.18053043;-0.08753453;-0.27502337;-0.0025624083;-0.2635601;0.07549256;0.1401796;0.7994079;-0.30929163;-0.2137266;-0.8085255;-0.520782;0.3180616;0.2778602;-0.08431802;0.31128767;-0.22147945;0.32417452;-0.07407799;-0.022330265;-0.056505017;-0.16890466;0.25604331;-0.19731887;0.14084506;-0.353889;0.10043562;0.13445626
11;-0.064188495;0.024741454;0.015860744;-0.17775935;0.16607873;-0.4269295;-0.19870076;-0.23092987;-0.18434693;0.030269632;-0.27749896;0.16137482;0.06441531;0.13966653;0.05829016;-0.9454327;0.2249892;0.07151932;0.24714564;0.0016299486;-0.098896466;0.14625539;0.092039645;-0.15133007;-0.1656083;0.078549415;-0.11762617;-0.039578736;0.028758332;0.040925317;0.07735069;0.09626896;0.15337683;0.43699452;-0.3607103
12;0.48791498;0.26362893;0.66112494;-0.00981294;0.5088574;-0.060794972;0.72647214;0.19146945;0.045827053;-0.75489914;-0.14102028;-0.24365413;0.48278204;0.21908948;0.06084914;-0.053624675;0.1575174;0.04887918;-0.21788828;0.0411897;0.38583544;-0.22000688;0.4554642;0.17700171;-0.041190743;-0.07226401;0.003834444;-0.27284482;0.47363567;-0.06576984;-0.22082168;-0.03438942;-0.3040865;-0.034237184;0.1987821
13;-0.10418319;-0.18897295;-0.29233384;-0.15373366;-0.05720078;-0.14807273;0.12176464;0.36685854;0.25551733;0.1427401;-0.24744597;0.29452822;-0.13297382;-0.32662416;0.019913912;0.49306905;0.42262113;0.5585293;0.30672;0.09913257;-0.020777494;-0.032003663;0.15759024;0.35189247;0.2731154;0.21344042;-0.10836196;0.54433644;0.16040835;0.14205441;-0.083275996;-0.07281713;0.36448917;-0.15754442;0.18544862
14;0.23644969;-0.14493093;0.53985876;-0.030788375;0.4709834;0.27657062;0.35232633;0.05348893;-0.2517558;0.007535478;-0.090263516;0.26719186;0.47057995;-0.022802263;0.021452114;-0.36626175;0.0057195807;-0.050438225;-0.17664307;-0.06746945;0.5094132;0.083218545;-0.20043212;0.13373151;0.19769047;-0.021911178;0.3167941;0.023142317;-0.041181006;0.014497022;-0.111775935;-0.13006082;0.24271081;-0.22558662;-0.33039182
15;-0.008159581;-0.07888246;0.27138352;-0.22169027;0.13418461;-0.024912637;0.06925625;0.30776843;-0.2696116;0.29634565;-0.09056742;-0.07938567;0.24775264;-0.057364717;0.20845105;0.9310939;-0.3044774;-0.5030982;-0.016335215;-0.2308416;0.06340007;0.13676533;-0.08263037;-0.17470504;0.31971604;0.1631383;-0.013054328;-0.1549824;0.035664514;-0.20672728;-0.20181543;-0.008880229;-0.12655935;-0.22525127;-0.31608394
16;-0.059687864;-0.025896655;-0.02866696;-0.32442442;-0.05143339;-0.25915384;0.09914581;0.24494386;0.4266542;-0.062865384;0.012910658;-0.05283275;-0.103117794;0.5612853;-0.072051816;-0.233347;-0.74345917;-0.096519604;-0.18844926;0.097005606;-0.2629937;0.5433164;0.64376014;-0.18303198;0.28952703;-0.2638558;0.044659946;0.07865577;-0.21954836;-0.25599828;0.059165813;-0.31096897;-0.026271809;-0.013385844;-0.17348403
17;0.034305915;-0.0023571064;0.047256052;0.11972856;0.29384908;0.19116361;-0.031158876;0.28919104;0.24383041;-0.31296608;-0.021870643;-0.20808858;0.03776853;0.1984719;-0.35578462;-0.3700387;0.04782519;0.60330737;-0.14364658;-0.30494794;0.24118833;0.30519617;0.15432896;0.22737396;-0.056903794;-0.23134449;-0.06759759;-0.1701105;0.27436617;0.03867074;0.082737945;-0.38657275;0.057517417;0.11314055;0.23500253
18;0.2253911;-0.23763466;0.4082507;0.088552356;0.06934955;0.32313734;0.53653103;0.18191677;0.04073617;-0.17884693;0.19329801;-0.16915649;-0.014466354;0.06982462;-0.2558269;0.2807216;0.043463968;0.20443882;0.036200672;0.04350224;0.4287026;0.226244;0.19100076;0.20583609;0.35839292;-0.02770189;0.33413115;-0.15672836;0.13702725;-0.018929247;-0.2755553;0.04398191;-0.10154266;-0.2903305;0.13348767
19;-0.24282396;-0.07983359;-0.5227438;-0.08436929;-0.34440735;-0.17490044;-0.0069107465;-0.25526085;-0.17751463;0.35563305;-0.20239002;-0.24193968;-0.3053812;-0.27799785;0.20050126;-0.6205227;0.057912648;0.043271545;-0.2824;0.16647801;-0.5482978;-0.15248656;0.039736703;-0.3071388;0.01015188;0.073420316;-0.16147964;0.42035103;-0.31270605;-0.16817471;-0.05841655;0.004772189;0.06804896;-0.17605954;0.112520225
20;0.0322923;0.14680213;-0.1098115;-0.22728261;-0.123408295;-0.38387516;-0.03744477;0.288943;-0.028167246;-0.084218435;-0.16287434;-0.0717638;0.121872194;-0.055449955;0.0035260892;0.18127221;0.18154602;-0.089031935;-0.23440433;0.12886184;0.16770515;0.045406383;-0.0619548;-0.4214648;-0.48170078;0.13413271;0.0022833103;0.10653316;0.055589218;-0.15458606;0.31164134;-0.014452543;0.13202156;-0.18285981;-0.14675552
21;0.1566866;0.40603843;0.14004809;-0.02229881;0.45184556;-0.43729642;0.19561478;-0.3740796;-0.35163108;-0.08266075;-0.20050001;-0.31007618;0.1888517;-0.044309337;0.21915881;-0.10769563;-0.15465228;-0.04835804;0.22725163;-0.12248087;0.19889389;-0.0047010425;-0.19752108;-0.092914715;-0.03903242;-0.048243858;0.0757818;-0.10097011;0.18007694;-0.012279644;-0.06420914;-0.049960718;-0.12742198;0.025296427;-0.1253386
22;-0.044914704;-0.20302694;-0.1798135;0.20464313;0.14508237;0.30609044;0.08402392;-0.18268442;0.17677306;0.32858548;-0.14080116;0.034072183;-0.30055258;0.35481474;-0.23511332;0.961819;-0.23416387;-0.17574723;0.14279188;-0.20126691;-0.19631173;0.22795443;0.34264302;0.36496338;-0.15500428;-0.17762804;-0.11993996;0.026363995;0.033614665;-0.24723883;0.044654835;0.11790351;0.3811675;-0.3978205;-0.08744403
23;-0.2830983;-0.1989921;-0.35064355;0.12749374;-0.29846054;0.40582484;-0.0790654;0.00981555;0.3326268;0.57325464;0.075775005;0.25708866;-0.35936445;-0.17046316;-0.072211735;0.07171319;0.20020051;-0.07892165;0.089210324;0.05771926;-0.5976841;-0.0462711;0.05741064;0.015975887;-0.20577784;-0.15125513;0.02919333;-0.09905122;-0.35633865;-0.19086577;0.124875344;0.25088602;0.18664572;-0.07634454;-0.16455752
24;-0.06667743;-0.18550834;0.0031788351;-0.28684208;-0.07024626;0.03777737;-0.03723932;-0.18967515;0.09639464;0.24681231;-0.042391248;-0.1112313;0.16935901;0.3306231;0.41711715;-0.1736931;-0.02884126;-0.37138528;-0.034259047;-0.21076582;-0.03757065;-0.09535563;0.07830858;-0.022709012;0.3379123;0.020866277;-0.045733936;0.21124408;-0.36342892;0.13157704;0.09057523;-0.071520336;-0.007976644;0.25216722;-0.42356145
camada 2
neuronio;b;w_0;w_1;w_2;w_3;w_4;w_5;w_6;w_7;w_8;w_9;w_10;w_11;w_12;w_13;w_14;w_15;w_16;w_17;w_18;w_19;w_20;w_21;w_22;w_23;w_24
0;-0.02043244;0.16495065;0.33682325;-0.10127136;0.22124968;0.008573865;-0.02846606;-0.6619861;-0.46326742;-0.40581396;0.39270294;-0.45664126;-0.41721207;-0.06724708;0.20852906;0.18077423;0.12888817;-0.09940653;0.14895293;0.36780712;0.2833365;-0.5164248;-0.5369142;0.06520509;0.57851815;0.037638232
1;-0.08546889;-0.5074008;-0.17654073;-0.35124153;-0.12019399;-0.44637573;0.3787385;0.76995176;-0.32181874;0.6009796;-0.39755648;-0.09760516;0.3925892;-0.28710023;0.17788865;-0.48668855;-0.3635589;0.44082466;-0.71611285;-0.5579108;0.104145035;0.53309804;0.31920305;0.29721966;-0.63006556;-0.43075317
2;-0.06969379;0.3060957;-0.38458744;-0.09545141;-0.019366251;0.41747814;0.027821219;-0.23251578;-0.5432284;-0.48592806;0.49802622;-0.29514572;-0.20666644;-0.38241377;0.51743317;0.36348888;-0.3869201;-0.06324034;0.48029748;0.07569676;0.5975659;-0.18659061;-0.5959765;-0.2411377;0.20275311;0.2366044
3;-0.13735522;0.40545788;-0.3521896;-0.31949657;0.23956563;0.48961487;-0.42312434;-0.48154044;-0.24779366;-0.38276184;0.36701477;0.21967356;-0.022885365;-0.1371372;-0.40720296;0.47290725;-0.10007613;-0.16492109;0.07404682;-0.05767663;0.5590474;-0.3310815;0.07818584;-0.41216898;0.22270644;0.2483332
4;0.0111812735;0.3222992;0.4733801;0.013468349;0.2957942;0.13672101;0.02308064;-0.5856585;0.041411802;-0.564284;-0.2122311;-0.1531069;-0.14527667;-0.6161024;-0.2679763;0.07967538;0.3375158;-0.1544974;0.0021178352;0.19140318;0.037664022;-0.3607289;-0.34344837;-0.17491668;0.47803494;0.33783406
5;-0.067609176;0.08572813;-0.4459021;-0.40990657;0.28022453;-0.13921095;-0.20601234;0.037746597;0.37792802;-0.19554031;0.4907084;0.24549793;-0.3443569;-0.5217413;-0.0072633508;-0.07860559;0.30641267;-0.013753634;0.10490546;0.36382034;-0.027431464;-0.120529555;-0.15231617;-0.33478937;0.18630718;0.3714667
6;-0.037457556;-0.38808757;-0.026547415;-0.14580165;-0.45629326;0.068721056;-0.28283447;-0.017498564;-0.23398025;0.42621514;-0.12969424;0.3312623;0.4522118;0.13593891;-0.64305145;-0.45610937;0.28224167;0.538758;-0.55873984;-0.55736816;0.27954346;0.45344716;0.034735348;0.16807558;-0.5105196;0.30797136
7;0.0178506;0.29807657;0.030702062;-0.19938801;-0.32855052;0.30644256;-0.0014604075;0.28177616;0.11375548;-0.073548414;-0.10482065;-0.45873833;0.33675137;-0.08150885;0.15050682;0.12671208;-0.29810652;-0.5677283;-0.24634035;-0.426623;0.07250502;0.23432167;0.013494242;0.083034985;-0.08176772;0.13611625
8;0.031996142;0.16507472;0.19790141;-0.437255;-0.14307466;-0.06013517;0.03808926;0.21645543;-0.12658073;0.12111262;-0.25309697;-0.70638365;0.24269746;0.43935576;0.48127067;-0.551769;0.12480353;0.1634739;0.16866018;-0.35308608;-0.4243715;0.37364748;-0.12861142;0.55071795;-0.46131316;-0.45962834
9;-0.09065625;-0.18884717;0.4836752;-0.12420655;-0.30345678;-0.46381944;0.23124781;0.52394867;-0.1808775;0.3695507;-0.54588705;-0.20912749;0.22052951;0.06918566;-0.12847319;-0.28179684;0.14046568;-0.23132962;-0.120567694;-0.231525;-0.24743478;0.30551583;0.11345379;0.32220137;0.055832375;-0.14177474
10;0.035685137;-0.17247713;-0.18267652;-0.48332334;-0.27212706;-0.2709781;0.3597295;0.49282193;-0.5650571;0.1686099;-0.10710407;-0.10490289;0.7012582;0.036466457;-0.0033738862;-0.103225484;-0.8171261;0.51930094;0.40162167;-0.018200157;0.032777704;0.27668858;0.26080248;-0.06636992;-0.004787421;-0.35086802
11;-0.08777025;0.15850589;-0.30224165;0.1860893;0.15164529;-0.22311054;0.4233745;0.2887458;-0.5312365;-0.23730968;0.26325357;0.25817955;0.6207686;0.073368214;-0.21609479;0.0004422963;-0.44608256;-0.15464626;-0.24811886;-0.53845465;0.04227307;0.19294123;0.38968745;-0.75308615;-0.36285916;0.29574358
12;-0.0049159643;-0.33937356;0.5426906;-0.2729256;-0.20501909;0.1162342;0.076025665;0.008362243;0.16905731;0.42148817;-0.4447916;0.23404042;0.12717435;0.26700118;-0.4668358;0.038684305;0.09191714;-0.27396208;-0.19305477;-0.46364108;0.025206527;-0.24106129;0.4086168;0.24352847;-0.036507323;0.10203641
13;-0.010415897;-0.2814838;-0.061545894;0.29372266;-0.19889991;-0.5804661;-0.15617424;0.19800973;0.6361382;0.38458285;-0.02760634;0.32265115;-0.22486779;0.5394581;0.027864434;-0.20582433;0.31078604;-0.22333579;-0.6123819;-0.5284123;0.12727487;0.43724498;0.27807507;0.06440985;0.0042819777;-0.33117685
14;-0.11626367;0.31906256;0.18797801;0.38327035;0.028780628;0.3301633;-0.21181688;-0.06867245;-0.36170688;-0.2538251;-0.25095025;0.13124049;-0.4876788;-0.17755109;-0.13905609;0.029257897;0.056371756;0.5381695;0.24842255;-0.1305935;0.31636623;-0.35189807;0.0036855107;0.36762398;-0.07378059;0.084325306
15;-0.07962433;-0.13930702;0.17463796;0.6518403;-0.17435062;0.0082012005;-0.55325747;0.16737667;0.0896298;0.14777495;-0.3754831;0.15193297;-0.5150694;-0.09143519;-0.07972296;0.023345204;0.2903069;0.2663244;0.15059558;0.07185234;-0.32772195;0.15197222;-0.35334924;0.51163596;0.13206497;0.4154901
16;-0.06999087;0.0009952635;0.05804072;0.29016677;-0.37095955;-0.12584239;0.33483246;-0.16151439;0.07439951;0.29701072;-0.19770265;-0.04314214;-0.14798304;-0.23482847;0.23236895;0.100003675;0.24263954;0.08083925;-0.1398255;-0.06563928;-0.16377787;-0.19364041;-0.16550785;0.22837077;0.15514901;-0.41035634
17;-0.09479734;0.02979343;0.094555825;0.024869725;-0.30591592;-0.24029882;0.37603417;0.5323483;0.38375548;0.42014155;0.03921784;-0.20461695;-0.015601926;0.5081432;-0.36580905;-0.053285725;-0.4564378;0.31730503;-0.2380046;-0.14943838;-0.12776896;-0.004561807;0.22563903;0.08122797;-0.47966093;-0.38750473
18;-0.058064457;-0.025584223;-0.33790427;0.74037844;0.3975655;0.15171087;-0.35356984;-0.31552333;-0.0045495527;-0.2518502;0.35174263;0.33742863;-0.53112686;-0.67244154;0.245409;-0.035853315;0.52752453;0.06527268;-0.06949295;0.29631653;0.11628226;-0.53804713;-0.6390412;0.34687176;0.4309248;0.15798888
19;0.096031226;-0.41379368;0.2849567;-0.14876066;0.007859221;-0.21414237;-0.075848445;0.08878384;-0.57728684;0.55805725;-0.27819273;-0.22137134;0.31284907;0.40604448;0.10841606;-0.45087856;0.11381596;0.44758064;-0.17098454;0.034666367;-0.4738936;0.3088076;0.2695161;-0.19625469;-0.48198676;-0.21310408
20;0.03101501;-0.467409;0.5143563;-0.58104116;0.15679736;-0.27165985;0.20414434;0.33375508;-0.024301361;0.27098826;-0.21828258;-0.21120448;0.07925632;0.44965065;-0.48020902;-0.11970372;-0.3492618;-0.17051329;-0.17067625;-0.105408914;-0.25993007;0.073470265;0.00026599807;0.29979053;-0.28382686;-0.16226873
21;-0.04160979;-0.13018402;0.49219015;0.2020704;-0.30150333;-0.38232955;0.27513313;0.119458355;-0.5444433;0.30048952;-0.5226608;-0.370313;-0.23009092;0.5902385;0.1665359;0.040531185;0.18050043;0.5469876;0.0648233;-0.2802683;-0.41700622;0.15502821;0.35279962;0.14076307;-0.43780217;0.0725874
22;0.077924624;0.20570894;-0.5823985;-0.20892061;-0.041105364;0.12759936;-0.36286244;-0.39017707;0.29403073;-0.02726791;0.46220604;-0.10963387;-0.45848873;-0.02345569;0.43324804;0.230074;-0.16633049;-0.53805816;0.34402516;-0.15488048;0.21691038;0.14132544;0.035359923;-0.089326;0.17841089;-0.070021644
23;-0.11408591;0.34679666;-0.59442455;0.2520121;0.22327599;0.38734564;-0.32141915;0.020288998;-0.2616576;-0.28851244;0.07306739;0.363462;0.04016511;-0.43833083;-0.13749811;-0.117947854;0.15300515;-0.34117386;0.21978779;0.08812218;0.6001532;-0.12417436;-0.06930664;-0.6343422;0.05817469;0.33096144
24;0.08360701;0.29382473;-0.3767953;0.3890833;-0.2565212;0.35555837;-0.147781;-0.18009737;1.0022471;-0.39532745;0.57651484;-0.44653076;-0.22494996;-0.39155313;0.461531;-0.20483658;0.25173372;-0.546387;-0.4438097;-0.05973874;-0.0680645;0.01990303;0.34115922;-0.19927087;-0.0843688;0.054066557
camada 3
neuronio;b;w_0;w_1;w_2;w_3;w_4;w_5;w_6;w_7;w_8;w_9;w_10;w_11;w_12;w_13;w_14;w_15;w_16;w_17;w_18;w_19;w_20;w_21;w_22;w_23;w_24
0;-0.024977565;0.76313907;-0.76626307;0.531615;0.2833597;0.94267654;-0.28293163;-0.7677473;-0.19542818;-0.6225741;-0.04958072;-0.41965777;0.018115714;0.23045257;-0.6521228;0.3461171;0.22854769;0.25557944;-0.048880503;0.65528154;-0.49287602;-0.12761225;-0.40999377;0.033677258;0.2091078;-0.2894649
1;-0.024365552;0.86986756;-0.85186344;0.20955428;0.7376601;1.1914679;0.48489743;-0.03726227;0.09212869;-0.5057427;0.08677395;-0.6365179;-0.47233036;0.22016954;-0.70384675;0.008435887;0.08565973;-0.12550563;-0.7191599;0.3139247;-0.12209362;0.11784744;-0.32173038;-0.0960204;0.015661364;-0.18688974
2;-0.068177864;0.5740791;-0.63268656;0.28725764;0.2759891;0.7819531;-0.10488202;-0.4061138;-0.08682397;-0.42005113;-0.58659685;-0.049109373;-0.35109878;-0.5785561;-0.2677775;0.3727992;0.3385431;-0.37215614;-0.29158744;0.61296445;-0.014266077;-0.20630479;-0.46570963;0.30448395;0.5274751;0.10181648
3;-0.109920986;0.09077913;-0.8279803;0.8948464;0.3853131;0.32962114;0.20436308;-0.4587644;0.2843683;-0.14680362;-0.45931453;-0.6160475;0.11906044;-0.510239;-0.551883;0.15269056;0.26812756;-0.17348847;-0.17101687;0.61126846;0.017004803;-1.0287088;-0.022752794;0.09325345;0.28481054;0.38816
4;0.045547787;0.7444107;-0.6869058;0.4661418;0.22506368;0.8643073;0.09228625;-0.32169208;-0.19109215;-0.28300026;-0.40188426;-0.3157788;-0.1705139;-0.029527204;-0.62055975;0.4773172;-0.019750053;0.11624633;-0.42821592;0.28017154;-0.53820336;-0.6103369;0.04264141;-0.35159975;0.50370663;0.32447535
5;-0.016597094;0.6569247;-0.63754463;0.4027829;0.47597316;0.016366169;0.28848502;-0.39066154;0.28022826;-0.17793325;-0.3721631;0.105029;-0.3740428;-0.5133974;-0.21965973;0.14712012;-0.21349014;-0.20602868;-0.17046076;0.5302919;-0.8498218;-0.6684231;-0.33393356;0.40432373;0.1574694;0.75233907
6;0.041659273;0.2741486;-0.4051107;0.8243484;0.6760625;0.5731683;-0.036126774;-0.18159491;-0.2678108;-0.48807502;-0.596922;-0.3866093;-0.4969719;-0.44746616;-0.4715612;0.32018602;-0.004299615;0.1835515;-0.4025178;0.6742438;-0.13827819;-0.14863698;-0.24674551;0.15771005;0.09333012;0.1510475
7;-0.055961676;0.37912214;-0.5282052;0.5838174;0.2703;0.28535113;0.28751272;-0.715264;0.35098282;-0.16477829;-0.40141764;-0.16732651;-0.3952648;-0.2776841;-0.23184533;-0.100874394;-0.026483787;-0.2580739;0.018927163;0.29720578;-0.7039685;-0.40372625;-0.59465545;0.7317496;0.45558977;0.60246354
8;-0.03451801;0.38392478;-0.6343319;0.63860023;0.59063286;0.42750072;0.3083565;-0.3413042;-0.3678093;-0.0310659;-0.19455932;-0.28755677;-0.18565579;-0.20965423;-0.4336464;0.15292834;0.40278482;0.12510276;-0.2480235;0.4573817;-0.5190568;-0.71367943;-0.5157173;0.3538461;0.14588556;-0.04935898
